"problem_id","topic","subtopic","grade_level","difficulty_level","source","problem_length_words","num_sentences","num_entities","equation_count","equation_complexity_score","total_attempts","avg_solving_time_seconds","success_rate","avg_attempts_to_solve","verified_by_human","last_updated"
"PROB_1527","Algebra","Exponents","9","3","Synthetic","187","8","5","1","4","36","351","0.6619688807849117","1.8","1","2024-08-14 00:00:00"
"PROB_1528","Ratios","Ratio and Proportion","8","1","NCERT","204","2","5","2","2","21","225","0.7507351821012109","1.6","0","2024-10-30 00:00:00"
"PROB_1529","Mensuration","Volume","6","1","NCERT","228","8","4","3","2","19","235","0.8060780512256039","1.5","0","2024-08-14 00:00:00"
"PROB_1530","Arithmetic","Compound Interest","10","5","User-Generated","257","2","4","2","9","30","420","0.49427844142930355","2.0","1","2024-09-04 00:00:00"
"PROB_1531","Ratios","Ratio and Proportion","9","3","User-Generated","115","2","4","3","5","11","389","0.6674124449457917","1.6","0","2024-10-16 00:00:00"
"PROB_1532","Geometry","Angles","11","5","Synthetic","113","6","5","1","10","39","420","0.40012149171259564","2.0","0","2024-10-19 00:00:00"
"PROB_1533","Geometry","Circles","7","3","User-Generated","213","8","6","1","4","18","364","0.6687703509344015","1.6","1","2024-08-20 00:00:00"
"PROB_1534","Geometry","Angles","8","5","NCERT","239","5","6","1","9","50","420","0.43629020018724113","2.2","1","2024-08-12 00:00:00"
"PROB_1535","Statistics","Standard Deviation","7","4","NCERT","112","5","8","2","7","5","420","0.5406469759016725","1.9","1","2024-09-05 00:00:00"
"PROB_1536","Algebra","Polynomials","7","3","User-Generated","135","6","5","2","6","10","375","0.7469538701389388","1.9","1","2024-09-12 00:00:00"
"PROB_1537","Arithmetic","Percentages","7","1","NCERT","300","3","7","2","2","18","255","","1.5","1","2024-08-30 00:00:00"
"PROB_1538","Algebra","Inequalities","7","4","Synthetic","161","5","8","3","8","19","375","","2.3","1","2024-08-15 00:00:00"
"PROB_1539","Probability","Combinations","9","4","Synthetic","135","7","9","1","8","30","420","0.6135636814066993","1.9","1","2024-10-05 00:00:00"
"PROB_1540","Ratios","Direct Variation","9","5","Synthetic","177","6","4","1","10","12","420","","2.1","1","2024-08-26 00:00:00"
"PROB_1541","Trigonometry","Equations","11","5","User-Generated","288","3","4","3","8","47","420","0.47679112206543345","1.9","1","2024-09-28 00:00:00"
"PROB_1542","Mensuration","Surface Area","7","1","Synthetic","152","5","3","3","2","8","308","0.886654422496318","1.0","1","2024-08-15 00:00:00"
"PROB_1543","Mensuration","Curved Surface Area","8","2","Synthetic","154","3","5","2","4","14","373","","1.1","1","2024-09-08 00:00:00"
"PROB_1544","Number Theory","Prime Numbers","12","2","NCERT","151","5","7","3","2","44","301","0.8016717435378414","1.5","1","2024-08-15 00:00:00"
"PROB_1545","Probability","Basic Probability","8","3","User-Generated","198","5","10","4","8","32","409","0.6553505723537457","1.7","0","2024-09-26 00:00:00"
"PROB_1546","Probability","Basic Probability","12","2","User-Generated","50","6","7","2","4","14","288","","1.6","1","2024-08-23 00:00:00"
"PROB_1547","Geometry","Solid Geometry","8","1","NCERT","255","4","6","4","2","25","283","0.8614221681660778","1.1","1","2024-08-29 00:00:00"
"PROB_1548","Algebra","Factorization","6","4","User-Generated","194","5","5","3","8","31","420","0.6367663865464657","1.9","1","2024-08-11 00:00:00"
"PROB_1549","Algebra","Polynomials","11","1","NCERT","151","5","4","2","2","42","302","0.95","1.5","1","2024-10-30 00:00:00"
"PROB_1550","Geometry","Similarity","11","2","User-Generated","232","3","5","1","7","47","312","0.8075725870439059","1.2","1","2024-10-16 00:00:00"
"PROB_1551","Probability","Basic Probability","11","3","Synthetic","195","6","6","4","4","11","408","","1.9","1","2024-08-15 00:00:00"
"PROB_1552","Algebra","Inequalities","8","2","Synthetic","186","2","3","4","2","10","218","0.887567193721597","1.0","0","2024-09-05 00:00:00"
"PROB_1553","Ratios","Direct Variation","12","3","User-Generated","136","4","9","4","7","20","420","","1.3","1","2024-09-14 00:00:00"
"PROB_1554","Statistics","Variance","6","1","User-Generated","98","2","5","4","2","10","230","0.8848474571176683","1.0","0","2024-10-12 00:00:00"
"PROB_1555","Algebra","Quadratic Equations","11","2","NCERT","212","5","4","3","3","26","360","0.709972402867788","1.7","0","2024-09-30 00:00:00"
"PROB_1556","Statistics","Mean Median Mode","6","3","NCERT","100","3","6","2","5","8","349","0.7063822730225896","1.5","0","2024-09-27 00:00:00"
"PROB_1557","Algebra","Factorization","11","3","Synthetic","165","6","9","1","4","8","363","0.6464431115032342","1.8","1","2024-08-23 00:00:00"
"PROB_1558","Arithmetic","Averages","9","5","User-Generated","133","5","5","3","10","23","420","0.4474538830849048","2.1","0","2024-08-12 00:00:00"
"PROB_1559","Trigonometry","Angles","10","1","NCERT","201","5","5","4","2","10","254","0.95","1.2","0","2024-09-02 00:00:00"
"PROB_1560","Statistics","Data Interpretation","6","3","User-Generated","125","5","3","3","5","43","386","0.7149826850024203","1.4","1","2024-08-08 00:00:00"
"PROB_1561","Probability","Basic Probability","6","3","User-Generated","271","8","5","4","6","5","420","0.48298930980802746","2.2","1","2024-08-22 00:00:00"
"PROB_1562","Mensuration","Area","11","1","Synthetic","236","3","7","2","3","32","269","","2.2","0","2024-09-14 00:00:00"
"PROB_1563","Mensuration","Surface Area","8","3","User-Generated","194","3","8","4","4","18","290","0.5558701730607583","2.1","1","2024-08-07 00:00:00"
"PROB_1564","Number Theory","Number Patterns","9","4","User-Generated","248","4","6","2","7","34","413","0.5537215100225459","1.7","1","2024-08-11 00:00:00"
"PROB_1565","Mensuration","Curved Surface Area","11","4","NCERT","236","4","10","3","7","35","420","0.5009852014229935","2.4","0","2024-09-15 00:00:00"
"PROB_1566","Trigonometry","Trigonometric Ratios","7","4","User-Generated","131","7","5","3","6","13","334","","1.1","1","2024-10-05 00:00:00"
"PROB_1567","Number Theory","Number Patterns","11","1","User-Generated","150","4","10","2","3","12","268","0.7490866150569802","1.3","1","2024-09-29 00:00:00"
"PROB_1568","Ratios","Direct Variation","11","4","NCERT","225","5","8","1","7","32","420","0.46351126666503095","2.1","0","2024-10-02 00:00:00"
"PROB_1569","Trigonometry","Identities","11","2","Synthetic","168","2","2","1","2","12","348","0.789449818804291","1.7","1","2024-08-06 00:00:00"
"PROB_1570","Trigonometry","Heights and Distances","7","1","Synthetic","162","2","3","4","2","35","186","0.8337211305980997","1.2","1","2024-09-15 00:00:00"
"PROB_1571","Geometry","Similarity","7","2","Synthetic","138","7","6","1","4","28","285","0.8863753970802533","1.3","0","2024-10-17 00:00:00"
"PROB_1572","Algebra","Linear Equations","10","4","User-Generated","125","6","5","1","5","12","420","0.665326222048541","1.7","1","2024-08-04 00:00:00"
"PROB_1573","Algebra","Systems of Equations","11","1","Synthetic","176","5","4","1","3","50","265","0.8079321788905884","1.6","0","2024-10-10 00:00:00"
"PROB_1574","Ratios","Direct Variation","12","2","Synthetic","236","2","8","3","4","15","408","0.9163222786008531","1.0","0","2024-10-21 00:00:00"
"PROB_1575","Probability","Permutations","12","1","User-Generated","184","8","6","3","2","17","324","0.779068965044559","1.6","1","2024-10-07 00:00:00"
"PROB_1576","Probability","Combinations","11","1","Synthetic","247","2","5","1","2","43","296","0.8582322630290591","1.0","0","2024-10-13 00:00:00"
"PROB_1577","Statistics","Standard Deviation","11","1","Synthetic","162","8","3","3","3","34","317","0.6874178712278971","1.7","0","2024-09-22 00:00:00"
"PROB_1578","Trigonometry","Trigonometric Ratios","7","3","Synthetic","197","7","3","1","4","8","418","0.6192639196183607","1.7","1","2024-10-02 00:00:00"
"PROB_1579","Mensuration","Curved Surface Area","10","3","Synthetic","99","4","6","3","5","30","354","0.48374902448219503","1.9","0","2024-10-14 00:00:00"
"PROB_1580","Trigonometry","Heights and Distances","7","4","User-Generated","94","6","6","2","8","5","420","0.5463003359287715","2.1","1","2024-10-16 00:00:00"
"PROB_1581","Mensuration","Area","8","4","User-Generated","75","5","4","4","7","9","381","0.43152602470585166","2.2","1","2024-09-13 00:00:00"
"PROB_1582","Algebra","Linear Equations","9","2","User-Generated","184","6","3","1","3","17","312","0.95","1.0","0","2024-10-05 00:00:00"
"PROB_1583","Algebra","Exponents","10","1","User-Generated","158","4","2","1","2","7","238","0.8287374257284091","1.7","1","2024-10-17 00:00:00"
"PROB_1584","Trigonometry","Equations","11","1","User-Generated","229","5","2","3","4","50","331","0.8484010231976776","1.6","0","2024-09-14 00:00:00"
"PROB_1585","Algebra","Linear Equations","6","3","NCERT","208","2","5","3","3","17","357","0.6080067896029689","2.2","1","2024-09-09 00:00:00"
"PROB_1586","Ratios","Continued Proportions","11","4","Synthetic","114","3","7","2","7","10","420","0.7019248613649494","1.5","1","2024-08-04 00:00:00"
"PROB_1587","Probability","Expected Value","6","5","Synthetic","135","8","5","2","8","8","420","","1.3","1","2024-08-13 00:00:00"
"PROB_1588","Number Theory","Divisibility","6","2","NCERT","250","5","2","4","4","16","355","0.6952397599940763","1.5","1","2024-10-03 00:00:00"
"PROB_1589","Arithmetic","Percentages","6","1","User-Generated","208","5","5","4","2","10","290","0.7789112632372355","1.5","0","2024-10-27 00:00:00"
"PROB_1590","Geometry","Angles","11","2","Synthetic","169","4","7","4","3","12","316","0.7876111750947512","1.4","1","2024-09-30 00:00:00"
"PROB_1591","Probability","Basic Probability","10","1","User-Generated","78","4","5","4","2","21","179","0.8198701428774536","1.2","0","2024-10-27 00:00:00"
"PROB_1592","Arithmetic","Speed Distance Time","8","3","User-Generated","187","8","5","4","8","15","420","0.668330179184267","1.7","1","2024-09-17 00:00:00"
"PROB_1593","Mensuration","Perimeter","12","1","Synthetic","173","6","2","3","2","22","242","0.95","1.4","0","2024-10-01 00:00:00"
"PROB_1594","Algebra","Quadratic Equations","6","3","NCERT","142","4","10","4","8","12","387","","1.7","0","2024-09-19 00:00:00"
"PROB_1595","Algebra","Systems of Equations","11","1","NCERT","50","2","5","3","2","19","206","","1.6","1","2024-11-01 00:00:00"
"PROB_1596","Mensuration","Perimeter","11","3","NCERT","193","6","6","4","5","40","333","0.5562720873411517","1.9","1","2024-09-10 00:00:00"
"PROB_1597","Geometry","Triangles","10","4","User-Generated","216","3","6","3","10","6","420","0.549624228581145","1.7","0","2024-09-11 00:00:00"
"PROB_1598","Mensuration","Volume","6","4","NCERT","149","3","4","3","6","46","414","0.42649238382019766","2.2","1","2024-10-15 00:00:00"
"PROB_1599","Arithmetic","Speed Distance Time","6","5","User-Generated","214","8","2","4","8","18","420","0.4051454117293563","2.4","0","2024-10-29 00:00:00"
"PROB_1600","Geometry","Quadrilaterals","10","3","User-Generated","134","3","4","3","4","30","385","0.6712023292906418","1.9","1","2024-08-19 00:00:00"
"PROB_1601","Ratios","Continued Proportions","11","3","Synthetic","89","8","5","4","3","28","345","0.7726937166591965","1.2","1","2024-09-20 00:00:00"
"PROB_1602","Arithmetic","Ratios","11","3","NCERT","276","3","4","4","6","16","394","0.6502673962310858","1.8","0","2024-10-27 00:00:00"
"PROB_1603","Arithmetic","Simple Interest","9","3","Synthetic","104","3","7","1","6","50","337","0.6790823607037707","1.7","1","2024-08-16 00:00:00"
"PROB_1604","Mensuration","Perimeter","11","5","Synthetic","199","3","5","2","10","31","420","0.3663573293304355","2.2","1","2024-10-17 00:00:00"
"PROB_1605","Algebra","Quadratic Equations","9","1","NCERT","130","4","4","2","2","5","240","0.8238667755741083","1.3","1","2024-09-19 00:00:00"
"PROB_1606","Geometry","Congruence","12","2","Synthetic","253","5","7","4","4","50","401","0.7430398546810538","1.3","0","2024-10-02 00:00:00"
"PROB_1607","Ratios","Ratio and Proportion","7","1","User-Generated","260","5","7","2","3","22","245","0.8709239481055067","1.5","1","2024-09-23 00:00:00"
"PROB_1608","Number Theory","Divisibility","7","1","User-Generated","250","4","2","2","2","8","345","","1.6","0","2024-08-25 00:00:00"
"PROB_1609","Mensuration","Perimeter","9","5","Synthetic","217","6","6","4","10","10","420","0.4351827023407006","1.7","1","2024-10-18 00:00:00"
"PROB_1610","Probability","Basic Probability","10","5","NCERT","256","2","3","1","9","39","420","0.5180339300870177","2.5","1","2024-09-05 00:00:00"
"PROB_1611","Ratios","Direct Variation","8","4","Synthetic","177","3","5","3","5","44","388","0.6119255541425969","1.7","1","2024-08-07 00:00:00"
"PROB_1612","Algebra","Linear Equations","8","4","User-Generated","247","3","2","4","8","5","406","0.5622576891121289","1.6","1","2024-09-28 00:00:00"
"PROB_1613","Trigonometry","Heights and Distances","12","1","NCERT","218","5","10","1","3","18","276","0.8187321091004945","1.5","1","2024-08-13 00:00:00"
"PROB_1614","Probability","Expected Value","10","1","NCERT","223","4","7","4","2","5","283","0.76725440021624","1.5","1","2024-08-08 00:00:00"
"PROB_1615","Algebra","Exponents","11","4","User-Generated","184","4","7","2","6","50","420","0.4555540788568898","2.0","0","2024-08-21 00:00:00"
"PROB_1616","Mensuration","Curved Surface Area","8","4","Synthetic","196","5","2","1","9","50","420","0.3806948182267059","2.3","1","2024-09-28 00:00:00"
"PROB_1617","Arithmetic","Ratios","6","1","NCERT","154","2","7","1","4","25","245","0.851202953247226","1.1","1","2024-10-14 00:00:00"
"PROB_1618","Geometry","Solid Geometry","6","5","NCERT","150","6","4","3","7","6","420","0.37402556602840054","2.1","0","2024-11-01 00:00:00"
"PROB_1619","Mensuration","Area","9","1","User-Generated","190","7","4","1","2","8","180","0.8443349996935161","1.3","0","2024-09-16 00:00:00"
"PROB_1620","Mensuration","Perimeter","10","5","Synthetic","237","5","7","4","9","16","420","0.3","2.5","1","2024-10-04 00:00:00"
"PROB_1621","Geometry","Solid Geometry","9","5","User-Generated","106","4","10","1","9","16","420","0.5521877664954957","1.9","0","2024-08-14 00:00:00"
"PROB_1622","Arithmetic","Speed Distance Time","12","4","User-Generated","91","5","4","2","8","50","419","0.500365246036079","2.1","1","2024-08-06 00:00:00"
"PROB_1623","Probability","Basic Probability","6","4","Synthetic","214","4","9","3","8","13","420","0.5295996017848497","2.0","1","2024-10-25 00:00:00"
"PROB_1624","Mensuration","Volume","8","5","Synthetic","90","2","7","4","9","50","409","0.4484804387797728","2.4","1","2024-10-05 00:00:00"
"PROB_1625","Statistics","Variance","11","1","NCERT","141","4","8","1","4","33","285","0.9265236422457259","1.2","0","2024-10-31 00:00:00"
"PROB_1626","Algebra","Quadratic Equations","11","3","Synthetic","178","4","3","1","6","6","321","0.7749998194840844","1.7","0","2024-08-24 00:00:00"
"PROB_1627","Algebra","Systems of Equations","7","4","Synthetic","169","3","4","1","5","50","361","0.31420461699444396","2.3","0","2024-09-08 00:00:00"
"PROB_1628","Geometry","Similarity","10","3","Synthetic","91","4","9","2","4","17","371","","1.5","1","2024-09-09 00:00:00"
"PROB_1629","Arithmetic","Averages","9","3","Synthetic","162","5","3","2","5","41","340","0.6248669202672903","1.8","1","2024-09-24 00:00:00"
"PROB_1630","Probability","Probability Distributions","10","3","Synthetic","242","3","5","4","6","8","420","0.6967095233565543","2.0","1","2024-10-18 00:00:00"
"PROB_1631","Algebra","Logarithms","11","5","NCERT","253","5","8","1","8","23","420","0.47610974409980034","1.7","1","2024-09-24 00:00:00"
"PROB_1632","Arithmetic","Averages","10","3","User-Generated","276","8","3","3","7","50","420","0.6425940754183332","2.1","1","2024-09-11 00:00:00"
"PROB_1633","Algebra","Systems of Equations","8","4","User-Generated","120","4","5","4","8","33","409","0.5913107482828754","1.9","1","2024-10-29 00:00:00"
"PROB_1634","Algebra","Polynomials","11","2","User-Generated","137","5","2","4","5","50","318","0.623837822903941","1.8","1","2024-09-30 00:00:00"
"PROB_1635","Statistics","Data Interpretation","12","2","Synthetic","214","5","2","4","5","5","352","0.7581363686350758","1.2","1","2024-09-04 00:00:00"
"PROB_1636","Geometry","Congruence","8","2","User-Generated","248","8","3","2","4","50","356","0.7578814283706367","1.6","0","2024-09-15 00:00:00"
"PROB_1637","Trigonometry","Heights and Distances","11","3","User-Generated","150","4","4","1","6","49","395","0.4909305919547874","1.6","1","2024-08-19 00:00:00"
"PROB_1638","Trigonometry","Angles","9","3","User-Generated","108","4","5","2","6","30","360","0.7109208380704766","1.1","1","2024-08-24 00:00:00"
"PROB_1639","Probability","Expected Value","8","1","User-Generated","131","8","6","2","2","39","327","0.8102630464306546","1.3","1","2024-10-26 00:00:00"
"PROB_1640","Mensuration","Area","10","1","User-Generated","160","7","5","2","2","50","293","","1.7","1","2024-08-19 00:00:00"
